Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
ἀνέῳγεν,ἀνοίγω,perfect,active,indicative,third person,—,—,singular,verb,1 Corinthians 16:9,θύρα γάρ μοι,"μεγάλη καὶ ἐνεργής, καὶ ἀντικείμενοι πολλοί."
ἀνέῳγεν,ἀνοίγω,perfect,active,indicative,third person,—,—,singular,verb,2 Corinthians 6:11,Τὸ στόμα ἡμῶν,"πρὸς ὑμᾶς, Κορίνθιοι, ἡ καρδία ἡμῶν πεπλάτυνται·"
ἀνέῳξεν,ἀνοίγω,aorist,active,indicative,third person,—,—,singular,verb,John 9:14,ἦν δὲ σάββατον ἐν ᾗ ἡμέρᾳ τὸν πηλὸν ἐποίησεν ὁ Ἰησοῦς καὶ,αὐτοῦ τοὺς ὀφθαλμούς.
ἀνεῳγμένας,ἀνοίγω,perfect,passive,participle,—,feminine,accusative,plural,verb,Acts 16:27,ἔξυπνος δὲ γενόμενος ὁ δεσμοφύλαξ  καὶ ἰδὼν,"τὰς θύρας τῆς φυλακῆς, σπασάμενος [τὴν] μάχαιραν ἤμελλεν ἑαυτὸν ἀναιρεῖν νομίζων ἐκπεφευγέναι τοὺς δεσμίους."
ἀνεῳγμένης,ἀνοίγω,perfect,passive,participle,—,feminine,genitive,singular,verb,2 Corinthians 2:12,Ἐλθὼν δὲ εἰς τὴν Τρῳάδα εἰς τὸ εὐαγγέλιον τοῦ Χριστοῦ καὶ θύρας μοι,"ἐν κυρίῳ,"
ἀνεῳγμένον,ἀνοίγω,perfect,passive,participle,—,masculine,accusative,singular,verb,Acts 10:11,καὶ θεωρεῖ τὸν οὐρανὸν,"καὶ καταβαῖνον σκεῦός τι ὡς ὀθόνην μεγάλην τέσσαρσιν ἀρχαῖς καθιέμενον ἐπὶ τῆς γῆς,"
ἀνεῳγμένος,ἀνοίγω,perfect,passive,participle,—,masculine,nominative,singular,verb,Romans 3:13,τάφος,"ὁ λάρυγξ αὐτῶν,           ταῖς γλώσσαις αὐτῶν ἐδολιοῦσαν,        ἰὸς ἀσπίδων ὑπὸ τὰ χείλη αὐτῶν·"
ἀνεῳγμένων,ἀνοίγω,perfect,passive,participle,—,masculine,genitive,plural,verb,Acts 9:8,"ἠγέρθη δὲ Σαῦλος ἀπὸ τῆς γῆς,",δὲ τῶν ὀφθαλμῶν αὐτοῦ οὐδὲν ἔβλεπεν· χειραγωγοῦντες δὲ αὐτὸν εἰσήγαγον εἰς Δαμασκόν.
ἀνεῳγότα,ἀνοίγω,perfect,"active, passive",participle,—,masculine,accusative,singular,verb,John 1:51,"καὶ λέγει αὐτῷ· ἀμὴν ἀμὴν λέγω ὑμῖν,  ὄψεσθε τὸν οὐρανὸν",καὶ τοὺς ἀγγέλους τοῦ θεοῦ ἀναβαίνοντας καὶ καταβαίνοντας ἐπὶ τὸν υἱὸν τοῦ ἀνθρώπου.
ἀνεῳχθῆναι,ἀνοίγω,aorist,passive,infinitive,—,—,—,—,verb,Luke 3:21,Ἐγένετο δὲ ἐν τῷ βαπτισθῆναι ἅπαντα τὸν λαὸν καὶ Ἰησοῦ βαπτισθέντος καὶ προσευχομένου,τὸν οὐρανὸν
ἀνεῴχθη,ἀνοίγω,aorist,passive,indicative,third person,—,—,singular,verb,Luke 1:64,—,"δὲ τὸ στόμα αὐτοῦ παραχρῆμα καὶ ἡ γλῶσσα αὐτοῦ, καὶ ἐλάλει εὐλογῶν τὸν θεόν."
ἀνεῴχθησαν,ἀνοίγω,aorist,passive,indicative,third person,—,—,plural,verb,Matthew 27:52,καὶ τὰ μνημεῖα,"καὶ πολλὰ σώματα τῶν κεκοιμημένων ἁγίων ἠγέρθησαν,"
ἀνοίγει,ἀνοίγω,present,active,indicative,third person,—,—,singular,verb,John 10:3,τούτῳ ὁ θυρωρὸς,καὶ τὰ πρόβατα τῆς φωνῆς αὐτοῦ ἀκούει καὶ τὰ ἴδια πρόβατα φωνεῖ κατʼ ὄνομα καὶ ἐξάγει αὐτά.
ἀνοίγει,ἀνοίγω,present,active,indicative,third person,—,—,singular,verb,Revelation 3:7,"τὴν κλεῖν Δαυίδ, ὁ ἀνοίγων καὶ οὐδεὶς κλείσει καὶ κλείων καὶ οὐδεὶς",·
ἀνοίγειν,ἀνοίγω,present,active,infinitive,—,—,—,—,verb,Acts 18:14,μέλλοντος δὲ τοῦ Παύλου,τὸ στόμα εἶπεν ὁ Γαλλίων πρὸς τοὺς Ἰουδαίους· εἰ μὲν ἦν ἀδίκημά τι
ἀνοίγει,ἀνοίγω,present,active,indicative,third person,—,—,singular,verb,Acts 8:32,"σφαγὴν ἤχθη           καὶ ὡς ἀμνὸς ἐναντίον τοῦ κείραντος αὐτὸν ἄφωνος,        οὕτως οὐκ",τὸ στόμα αὐτοῦ.
ἀνοίγων,ἀνοίγω,present,active,participle,—,masculine,nominative,singular,verb,Revelation 3:7,"Τάδε λέγει ὁ ἅγιος, ὁ ἀληθινός, ὁ ἔχων τὴν κλεῖν Δαυίδ, ὁ",καὶ οὐδεὶς κλείσει καὶ κλείων καὶ οὐδεὶς ἀνοίγει·
ἀνοίξαντες,ἀνοίγω,aorist,active,participle,—,masculine,nominative,plural,verb,Matthew 2:11,"καὶ ἐλθόντες εἰς τὴν οἰκίαν εἶδον τὸ παιδίον μετὰ Μαρίας τῆς μητρὸς αὐτοῦ, καὶ πεσόντες προσεκύνησαν αὐτῷ καὶ","τοὺς θησαυροὺς αὐτῶν προσήνεγκαν αὐτῷ δῶρα, χρυσὸν καὶ λίβανον καὶ σμύρναν."
ἀνοίξαντες,ἀνοίγω,aorist,active,participle,—,masculine,nominative,plural,verb,Acts 5:23,"λέγοντες ὅτι τὸ  δεσμωτήριον εὕρομεν κεκλεισμένον ἐν πάσῃ ἀσφαλείᾳ καὶ τοὺς φύλακας ἑστῶτας ἐπὶ τῶν θυρῶν,",δὲ ἔσω οὐδένα εὕρομεν.
ἀνοίξαντες,ἀνοίγω,aorist,active,participle,—,masculine,nominative,plural,verb,Acts 12:16,ὁ δὲ Πέτρος ἐπέμενεν κρούων·,δὲ εἶδαν αὐτὸν καὶ ἐξέστησαν.
ἀνοίξας,ἀνοίγω,aorist,active,participle,—,masculine,nominative,singular,verb,Matthew 17:27,"ἵνα δὲ μὴ σκανδαλίσωμεν αὐτούς, πορευθεὶς εἰς  θάλασσαν βάλε ἄγκιστρον καὶ τὸν ἀναβάντα πρῶτον ἰχθὺν ἆρον, καὶ",τὸ στόμα αὐτοῦ εὑρήσεις  στατῆρα· ἐκεῖνον λαβὼν δὸς αὐτοῖς ἀντὶ ἐμοῦ καὶ σοῦ.
ἀνοίξας,ἀνοίγω,aorist,active,participle,—,masculine,nominative,singular,verb,John 11:37,τινὲς δὲ ἐξ αὐτῶν εἶπαν· οὐκ ἐδύνατο οὗτος ὁ,τοὺς ὀφθαλμοὺς τοῦ τυφλοῦ ποιῆσαι ἵνα καὶ οὗτος μὴ ἀποθάνῃ;
ἀνοίξας,ἀνοίγω,aorist,active,participle,—,masculine,nominative,singular,verb,Acts 5:19,Ἄγγελος δὲ κυρίου διὰ νυκτὸς,τὰς θύρας τῆς φυλακῆς ἐξαγαγών τε αὐτοὺς εἶπεν·
ἀνοίξας,ἀνοίγω,aorist,active,participle,—,masculine,nominative,singular,verb,Matthew 5:2,καὶ,τὸ στόμα αὐτοῦ ἐδίδασκεν αὐτοὺς λέγων·
ἀνοίξας,ἀνοίγω,aorist,active,participle,—,masculine,nominative,singular,verb,Acts 8:35,—,δὲ ὁ Φίλιππος τὸ στόμα αὐτοῦ καὶ ἀρξάμενος ἀπὸ τῆς γραφῆς ταύτης εὐηγγελίσατο αὐτῷ τὸν Ἰησοῦν.
ἀνοίξω,ἀνοίγω,future,active,indicative,first person,—,—,singular,verb,Matthew 13:35,ὅπως πληρωθῇ τὸ ῥηθὲν διὰ  τοῦ προφήτου λέγοντος·,"ἐν παραβολαῖς τὸ στόμα μου,           ἐρεύξομαι κεκρυμμένα ἀπὸ καταβολῆς [κόσμου]."
ἀνοίξωσιν,ἀνοίγω,aorist,active,subjunctive,third person,—,—,plural,verb,Luke 12:36,"καὶ ὑμεῖς ὅμοιοι ἀνθρώποις προσδεχομένοις τὸν κύριον ἑαυτῶν πότε ἀναλύσῃ ἐκ τῶν γάμων, ἵνα ἐλθόντος καὶ κρούσαντος εὐθέως",αὐτῷ.
ἀνοίξῃ,ἀνοίγω,aorist,active,subjunctive,third person,—,—,singular,verb,Colossians 4:3,"προσευχόμενοι ἅμα καὶ περὶ ἡμῶν, ἵνα ὁ θεὸς","ἡμῖν θύραν τοῦ λόγου  λαλῆσαι τὸ μυστήριον τοῦ Χριστοῦ, διʼ ὃ καὶ δέδεμαι,"
ἀνοίξῃ,ἀνοίγω,aorist,active,subjunctive,third person,—,—,singular,verb,Revelation 3:20,Ἰδοὺ ἕστηκα ἐπὶ τὴν θύραν καὶ κρούω· ἐάν τις ἀκούσῃ τῆς φωνῆς μου καὶ,"τὴν θύραν, [καὶ] εἰσελεύσομαι πρὸς αὐτὸν καὶ δειπνήσω μετʼ αὐτοῦ καὶ αὐτὸς μετʼ ἐμοῦ."
ἀνοιγήσεται,ἀνοίγω,future,passive,indicative,third person,—,—,singular,verb,Matthew 7:7,"Αἰτεῖτε καὶ δοθήσεται ὑμῖν, ζητεῖτε καὶ εὑρήσετε, κρούετε καὶ",ὑμῖν·
ἀνοιγήσεται,ἀνοίγω,future,passive,indicative,third person,—,—,singular,verb,Matthew 7:8,πᾶς γὰρ ὁ αἰτῶν λαμβάνει καὶ ὁ ζητῶν εὑρίσκει καὶ τῷ κρούοντι,.
ἀνοιγήσεται,ἀνοίγω,future,passive,indicative,third person,—,—,singular,verb,Luke 11:9,"Κἀγὼ ὑμῖν λέγω, αἰτεῖτε καὶ δοθήσεται ὑμῖν, ζητεῖτε καὶ εὑρήσετε, κρούετε καὶ",ὑμῖν·
