Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
αἰτοῦντί,αἰτέω,present,active,participle,—,masculine,dative,singular,verb,Matthew 5:42,τῷ,"σε δός, καὶ τὸν θέλοντα ἀπὸ σοῦ δανίσασθαι μὴ ἀποστραφῇς."
αἰτῆσαι,αἰτέω,aorist,active,infinitive,—,—,—,—,verb,Matthew 6:8,μὴ οὖν ὁμοιωθῆτε αὐτοῖς· οἶδεν γὰρ ὁ πατὴρ ὑμῶν ὧν χρείαν ἔχετε πρὸ τοῦ ὑμᾶς,αὐτόν.
Αἰτεῖτε,αἰτέω,present,active,imperative,second person,—,—,plural,verb,Matthew 7:7,—,"καὶ δοθήσεται ὑμῖν, ζητεῖτε καὶ εὑρήσετε, κρούετε καὶ ἀνοιγήσεται ὑμῖν·"
αἰτῶν,αἰτέω,present,active,participle,—,masculine,nominative,singular,verb,Matthew 7:8,πᾶς γὰρ ὁ,λαμβάνει καὶ ὁ ζητῶν εὑρίσκει καὶ τῷ κρούοντι ἀνοιγήσεται.
αἰτήσει,αἰτέω,future,active,indicative,third person,—,—,singular,verb,Matthew 7:9,"ἢ τίς ἐστιν ἐξ ὑμῶν ἄνθρωπος, ὃν","ὁ υἱὸς αὐτοῦ ἄρτον, μὴ λίθον ἐπιδώσει αὐτῷ;"
αἰτήσει,αἰτέω,future,active,indicative,third person,—,—,singular,verb,Matthew 7:10,ἢ καὶ ἰχθὺν,", μὴ ὄφιν ἐπιδώσει αὐτῷ;"
αἰτοῦσιν,αἰτέω,present,active,participle,—,masculine,dative,plural,verb,Matthew 7:11,πόσῳ μᾶλλον ὁ πατὴρ ὑμῶν ὁ ἐν τοῖς οὐρανοῖς δώσει ἀγαθὰ τοῖς,αὐτόν.
αἰτήσηται,αἰτέω,aorist,middle,subjunctive,third person,—,—,singular,verb,Matthew 14:7,ὅθεν μεθʼ ὅρκου ὡμολόγησεν αὐτῇ δοῦναι ὃ ἐὰν,.
αἰτήσωνται,αἰτέω,aorist,middle,subjunctive,third person,—,—,plural,verb,Matthew 18:19,Πάλιν [ἀμὴν] λέγω ὑμῖν ὅτι ἐὰν δύο συμφωνήσωσιν ἐξ ὑμῶν ἐπὶ τῆς γῆς περὶ παντὸς πράγματος οὗ ἐὰν,", γενήσεται αὐτοῖς παρὰ τοῦ πατρός μου τοῦ ἐν οὐρανοῖς."
αἰτοῦσά,αἰτέω,present,active,participle,—,feminine,nominative,singular,verb,Matthew 20:20,Τότε προσῆλθεν αὐτῷ ἡ μήτηρ τῶν υἱῶν Ζεβεδαίου μετὰ τῶν υἱῶν αὐτῆς προσκυνοῦσα καὶ,τι ἀπʼ αὐτοῦ.
αἰτεῖσθε,αἰτέω,present,middle,indicative,second person,—,—,plural,verb,Matthew 20:22,ἀποκριθεὶς δὲ ὁ Ἰησοῦς εἶπεν· οὐκ οἴδατε τί,. δύνασθε πιεῖν τὸ ποτήριον ὃ ἐγὼ μέλλω πίνειν; λέγουσιν αὐτῷ· δυνάμεθα.
αἰτήσητε,αἰτέω,aorist,active,subjunctive,second person,—,—,plural,verb,Matthew 21:22,καὶ πάντα ὅσα ἂν,ἐν τῇ προσευχῇ πιστεύοντες λήμψεσθε.
αἰτήσωνται,αἰτέω,aorist,middle,subjunctive,third person,—,—,plural,verb,Matthew 27:20,Οἱ δὲ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι ἔπεισαν τοὺς ὄχλους ἵνα,"τὸν Βαραββᾶν, τὸν δὲ Ἰησοῦν ἀπολέσωσιν."
ᾐτήσατο,αἰτέω,aorist,middle,indicative,third person,—,—,singular,verb,Matthew 27:58,οὗτος προσελθὼν τῷ Πιλάτῳ,τὸ σῶμα τοῦ Ἰησοῦ. τότε ὁ Πιλᾶτος ἐκέλευσεν ἀποδοθῆναι.
