Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
δυσίν,δύο,—,—,—,—,feminine,dative,plural,adjective,Acts 21:33,τότε ἐγγίσας ὁ χιλίαρχος ἐπελάβετο αὐτοῦ καὶ ἐκέλευσεν δεθῆναι ἁλύσεσιν,", καὶ ἐπυνθάνετο τίς εἴη καὶ τί ἐστιν πεποιηκώς."
δυσὶ,δύο,—,—,—,—,masculine,dative,plural,adjective,Matthew 6:24,Οὐδεὶς  δύναται,"κυρίοις δουλεύειν· ἢ γὰρ τὸν ἕνα μισήσει καὶ τὸν ἕτερον ἀγαπήσει, ἢ ἑνὸς"
δυσὶν,δύο,—,—,—,—,feminine,dative,plural,adjective,Matthew 22:40,ἐν ταύταις ταῖς,ἐντολαῖς ὅλος ὁ νόμος κρέμαται καὶ οἱ προφῆται.
δυσὶν,δύο,—,—,—,—,masculine,dative,plural,adjective,Mark 16:12,Μετὰ δὲ ταῦτα,ἐξ αὐτῶν περιπατοῦσιν ἐφανερώθη ἐν ἑτέρᾳ μορφῇ πορευομένοις εἰς ἀγρόν·
δυσὶν,δύο,—,—,—,—,masculine,dative,plural,adjective,Luke 12:52,"ἔσονται γὰρ ἀπὸ τοῦ νῦν πέντε ἐν ἑνὶ οἴκῳ διαμεμερισμένοι, τρεῖς ἐπὶ","καὶ δύο ἐπὶ τρισίν,"
δυσὶν,δύο,—,—,—,—,masculine,dative,plural,adjective,Luke 16:13,Οὐδεὶς οἰκέτης δύναται,"κυρίοις δουλεύειν· ἢ γὰρ τὸν ἕνα μισήσει καὶ τὸν ἕτερον ἀγαπήσει, ἢ ἑνὸς"
δυσὶν,δύο,—,—,—,—,feminine,dative,plural,adjective,Acts 12:6,τῇ νυκτὶ ἐκείνῃ ἦν ὁ Πέτρος κοιμώμενος μεταξὺ δύο στρατιωτῶν δεδεμένος ἁλύσεσιν,φύλακές τε πρὸ τῆς θύρας ἐτήρουν τὴν φυλακήν.
δυσὶν,δύο,—,—,—,—,masculine,dative,plural,adjective,Hebrews 10:28,ἀθετήσας τις νόμον Μωϋσέως χωρὶς οἰκτιρμῶν  ἐπὶ,ἢ τρισὶν μάρτυσιν ἀποθνῄσκει·
δυσὶν,δύο,—,—,—,—,masculine,dative,plural,adjective,Revelation 11:3,Καὶ δώσω τοῖς,μάρτυσίν μου καὶ προφητεύσουσιν ἡμέρας χιλίας διακοσίας ἑξήκοντα περιβεβλημένοι σάκκους.
δύο,δύο,—,—,—,—,—,—,—,"indeclinable, adjective",Matthew 4:18,Περιπατῶν δὲ παρὰ τὴν θάλασσαν τῆς Γαλιλαίας εἶδεν,"ἀδελφούς, Σίμωνα τὸν λεγόμενον Πέτρον καὶ Ἀνδρέαν τὸν ἀδελφὸν αὐτοῦ, βάλλοντας ἀμφίβληστρον εἰς"
