Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Part of Speech,Reference,Previous Context,Next Context
αἰωνίαν,αἰώνιος,—,—,—,—,feminine,accusative,singular,adjective,2 Thessalonians 2:16,καὶ [ὁ] θεὸς ὁ πατὴρ ἡμῶν ὁ ἀγαπήσας ἡμᾶς καὶ δοὺς παράκλησιν,"καὶ ἐλπίδα ἀγαθὴν ἐν χάριτι,"
αἰωνίαν,αἰώνιος,—,—,—,—,feminine,accusative,singular,adjective,Hebrews 9:12,οὐδὲ διʼ αἵματος τράγων καὶ μόσχων διὰ δὲ τοῦ ἰδίου αἵματος εἰσῆλθεν ἐφάπαξ εἰς τὰ ἅγια,λύτρωσιν εὑράμενος.
αἰωνίοις,αἰώνιος,—,—,—,—,masculine,dative,plural,adjective,Romans 16:25,"Τῷ δὲ δυναμένῳ ὑμᾶς στηρίξαι κατὰ τὸ εὐαγγέλιόν μου καὶ τὸ κήρυγμα Ἰησοῦ Χριστοῦ, κατὰ ἀποκάλυψιν μυστηρίου χρόνοις","σεσιγημένου,"
αἰωνίου,αἰώνιος,—,—,—,—,feminine,genitive,singular,adjective,Mark 16:8,καὶ  ἄχρι δύσεως ἐξαπέστειλεν διʼ αὐτῶν τὸ ἱερὸν καὶ ἄφθαρτον κήρυγμα τῆς,σωτηρίας. ἀμήν.⟧
αἰωνίου,αἰώνιος,—,—,—,—,feminine,genitive,singular,adjective,John 6:68,"ἀπεκρίθη αὐτῷ Σίμων Πέτρος· κύριε, πρὸς τίνα ἀπελευσόμεθα; ῥήματα ζωῆς","ἔχεις,"
αἰωνίου,αἰώνιος,—,—,—,—,feminine,genitive,singular,adjective,Acts 13:46,λόγον τοῦ θεοῦ· ἐπειδὴ ἀπωθεῖσθε αὐτὸν καὶ οὐκ ἀξίους κρίνετε ἑαυτοὺς τῆς,"ζωῆς, ἰδοὺ στρεφόμεθα εἰς τὰ ἔθνη."
αἰωνίου,αἰώνιος,—,—,—,—,masculine,genitive,singular,adjective,Romans 16:26,φανερωθέντος δὲ νῦν διά τε γραφῶν προφητικῶν  κατʼ ἐπιταγὴν τοῦ,"θεοῦ εἰς ὑπακοὴν πίστεως εἰς πάντα τὰ ἔθνη γνωρισθέντος,"
αἰωνίου,αἰώνιος,—,—,—,—,feminine,genitive,singular,adjective,1 Timothy 6:12,"ἀγωνίζου τὸν καλὸν ἀγῶνα τῆς πίστεως,      ἐπιλαβοῦ τῆς","ζωῆς, εἰς ἣν  ἐκλήθης      καὶ ὡμολόγησας τὴν καλὴν ὁμολογίαν      ἐνώπιον πολλῶν μαρτύρων."
αἰωνίου,αἰώνιος,—,—,—,—,feminine,genitive,singular,adjective,2 Timothy 2:10,"διὰ τοῦτο πάντα ὑπομένω διὰ τοὺς ἐκλεκτούς, ἵνα καὶ αὐτοὶ σωτηρίας τύχωσιν τῆς ἐν Χριστῷ Ἰησοῦ μετὰ δόξης",. πιστὸς
αἰωνίου,αἰώνιος,—,—,—,—,feminine,genitive,singular,adjective,Titus 1:2,ἐπʼ ἐλπίδι ζωῆς,", ἣν ἐπηγγείλατο ὁ ἀψευδὴς θεὸς πρὸ χρόνων αἰωνίων,"
